2859310.544715566; 4072.2179681503135
2952496.0891125174; 15789.856774746706
2913962.2231840193; 8792.66485633687
3051920.405419565; 91361.2709780716
3022515.027180705; 48209.478314904845
2969581.047067235; 29816.673389243922
3141864.170399245; 144662.3037544189
3244913.9639281896; 343714.3201603114
3373044.907175788; 511617.0342691306
3506235.318501747; 737370.6069116575
3644684.97960272; 998498.3011327075
3788601.560895224; 1301570.743310126
3938200.9330151556; 1420644.9072199122
4093707.490617363; 1523466.9939365427
4255354.488961075; 1598979.38581485
4423384.393785866; 1598979.38581485
4598049.245003176; 1515300.0086719515
4779611.034748738; 1420644.9072199122
4968342.100363067; 1303571.1978057988
5164525.532889477; 1209073.831056953
5368455.60170226; 1121426.6864804768
5580438.195902168; 1040133.1836379378
5800791.2831409685; 964732.7397747083
6029845.386563648; 866400.1904060381
6267944.080583345; 812279.4239230828
6515444.50623288; 753396.3596499581
6772717.906865798; 683917.7684411292
7040150.185010422; 627556.8934056375
7318142.4812123785; 582064.5765979824
7607111.7757335; 534097.3057095516
7907491.514010043; 500734.2526059577
8219732.256808027; 449695.79025786935
8544302.356051136; 417096.8281996874
8881688.65733484; 391042.3555786721
9232397.230180377; 351184.48598448734
9596954.127124278; 325726.7210197207
9975906.172781529; 286303.8667708135
10369821.78406654; 271320.728490531
10779291.822801702; 251652.3786298656
11204930.481992751; 226002.14522828534
11647376.207100227; 209618.9912896214
12107292.653688768; 194423.4709139346
12585369.682891099; 174606.42235337745
13082324.396179225; 161949.0031363817
13598902.210995708; 150209.13471205113
14135877.97885779; 136356.7727609801
14694057.14761189; 126472.11438100644
15274276.96958169; 116049.69320258143
15877407.757421892; 107637.1182407272
16504354.189561635; 97710.76906030576
17156056.66719558; 88699.83279377676
17833492.72485793; 81390.18180583177
18537678.49669549; 74682.91073093278
19269670.24063896; 69269.06113292744
20030565.922758814; 64247.66768296136
20821506.864181947; 58322.71545577143
21643679.453039847; 53516.40769595765
22498316.92401596; 48581.09766207318
23386701.208161306; 45059.39834057716
24310164.855753344; 41346.10525735147
25270093.035082176; 37533.146635428435
26267925.61016233; 33889.169128643436
27305159.30048594; 31601.915712081875
28383349.9260586; 29311.056705656287
29504114.741083153; 27186.264688179566
30669134.85979346; 25763.526086212314
31880157.778076332; 22890.115064086778
33138999.99466386; 20779.177140256543
34447549.735828236; 19272.870828589796
35807769.787665; 17875.75838390113
37221700.440215245; 16053.731597292794
38691462.54784007; 14889.97823653255
40219260.71043986; 14110.741108425795
41807386.580289215; 12536.967437243162
43458222.2994479; 11628.148331827486
45174244.07290405; 10669.886030033416
46958025.88280801; 9685.903773907408
48812243.34937085; 8983.761533608144
50739677.7442153; 8332.518387200482
52743220.16220138; 7645.845150705398
54825875.8579837; 6940.741465417241
56990768.75380492; 6437.599179924602
59241146.12528742; 5907.0840512778705
61580383.472250216; 5478.872773712528
64011989.58186073; 5027.365183204351
66539611.791711345; 4662.925732334889
69167041.46071865; 4324.904913991618
71898219.65605024; 3926.0600076054343
74737243.06460942; 3641.455428245943
77688370.13794541; 3341.3672834292465
80756027.47980393; 3099.147748235245
83944816.48590446; 2813.3427841716507
87259520.24589713; 2637.603824803122
90705110.71785676; 2394.362673492696
94286756.18607359; 2244.795828329764
98009829.01332754; 2059.804791396978
100573197.11694443; 1922.3490783622688
100552688.46272625; 561.701697160492
102498288.04269272; 538.4775014430177
104481533.13749804; 522.6228410173858
106503152.15230902; 502.922278590615
108563887.58624473; 483.9643399634002
110664496.3050824; 469.7147376166497
112805749.8192361; 452.0085759548726
114988434.56711796; 436.8308793371883
117213352.2039822; 420.3642932393235
119481319.89635389; 406.2491590337054
121793170.62215877; 392.60798757146546
124149753.47666043; 379.42486397154096
126551933.98431262; 367.2805511547492
129000594.41664998; 353.06602027847725
131496634.11632992; 339.5465560570029
134040969.8274395; 330.53547057212904
136634536.03219828; 320.392724245404
139278285.29417607; 309.04660025142493
141973188.60814673; 296.19931074817885
144720235.75671604; 287.47816738075215
147520435.6738505; 276.5882280563589
